station_id,year,precip,temperature,precip_days,temperature_days,observed_rows,expected_days,coverage,definition
40870,2022,117.10999999999999,21.848767123287672,365,365,365,365,1.0,annual
40870,2023,103.83,21.955890410958904,364,365,365,365,0.9972602739726028,annual
40870,2024,175.71,21.730054644808742,366,366,366,366,1.0,annual
40873,1991,343.81,25.15068493150685,365,365,365,365,1.0,annual
40873,1992,398.4,23.97103825136612,366,366,366,366,1.0,annual
40873,1993,420.01,25.403287671232878,365,365,365,365,1.0,annual
40873,1994,117.30000000000001,25.43945205479452,365,365,365,365,1.0,annual
40873,1995,440.5,24.997808219178083,365,365,365,365,1.0,annual
40873,1996,354.03,25.110655737704917,366,366,366,366,1.0,annual
40873,1997,265.97,25.122191780821918,365,365,365,365,1.0,annual
40873,1998,198.11000000000004,26.550136986301368,365,365,365,365,1.0,annual
40873,1999,123.61000000000001,26.643287671232876,365,365,365,365,1.0,annual
40873,2000,102.11,26.50409836065574,366,366,366,366,1.0,annual
40873,2001,55.31,26.802739726027397,365,365,365,365,1.0,annual
40873,2002,141.2,26.46164383561644,365,365,365,365,1.0,annual
40873,2003,192.11,26.21972602739726,365,365,365,365,1.0,annual
40873,2004,206.8,26.572677595628416,366,366,366,366,1.0,annual
40873,2005,140.3,26.02219178082192,365,365,365,365,1.0,annual
40873,2006,160.13,24.634794520547945,365,365,365,365,1.0,annual
40873,2007,132.73999999999998,24.05041095890411,365,365,365,365,1.0,annual
40873,2008,90.62000000000002,24.327049180327872,366,366,366,366,1.0,annual
40873,2009,239.22000000000003,24.445753424657536,365,365,365,365,1.0,annual
40873,2010,74.7,24.862465753424654,365,365,365,365,1.0,annual
40873,2011,252.7,24.327397260273973,365,365,365,365,1.0,annual
40873,2012,92.22,24.379781420765028,366,366,366,366,1.0,annual
40873,2013,166.81,24.318181818181817,365,363,365,365,0.9945205479452055,annual
40873,2014,122.5,24.285753424657532,365,365,365,365,1.0,annual
40873,2015,250.0,24.944198895027622,365,362,365,365,0.9917808219178083,annual
40873,2016,88.2,24.591758241758242,366,364,366,366,0.994535519125683,annual
40873,2017,400.71000000000004,24.16219178082192,365,365,365,365,1.0,annual
40873,2018,159.71000000000004,24.85467032967033,365,364,365,365,0.9972602739726028,annual
40873,2019,513.7,23.586027397260274,365,365,365,365,1.0,annual
40873,2020,323.61,23.68351648351648,366,364,366,366,0.994535519125683,annual
40873,2021,37.42,25.463561643835618,365,365,365,365,1.0,annual
40873,2022,287.41999999999996,24.771978021978022,365,364,365,365,0.9972602739726028,annual
40873,2023,94.72,25.076712328767123,365,365,365,365,1.0,annual
40873,2024,183.4,24.937158469945356,366,366,366,366,1.0,annual
40875,1991,244.43,26.279945054945053,365,364,365,365,0.9972602739726028,annual
40875,1992,375.79999999999995,25.71436464088398,366,362,366,366,0.9890710382513661,annual
40875,1993,246.47000000000003,26.93608815426997,365,363,365,365,0.9945205479452055,annual
40875,1994,33.8,26.989256198347107,365,363,365,365,0.9945205479452055,annual
40875,1995,256.12,26.73581267217631,365,363,365,365,0.9945205479452055,annual
40875,1996,348.26,26.763259668508287,366,362,366,366,0.9890710382513661,annual
40875,1997,357.56000000000006,26.429005524861875,365,362,365,365,0.9917808219178083,annual
40875,1998,215.35999999999999,27.719337016574585,365,362,365,365,0.9917808219178083,annual
40875,1999,110.64,27.636538461538464,365,364,365,365,0.9972602739726028,annual
40875,2000,213.64999999999998,27.358677685950415,366,363,366,366,0.9918032786885246,annual
40875,2001,47.94,27.334520547945207,365,365,365,365,1.0,annual
40875,2002,112.98999999999998,27.49150684931507,365,365,365,365,1.0,annual
40875,2003,82.14,27.267671232876715,365,365,365,365,1.0,annual
40875,2004,71.00999999999999,27.539890710382515,366,366,366,366,1.0,annual
40875,2005,153.91000000000003,27.104383561643836,365,365,365,365,1.0,annual
40875,2006,158.52,27.22739726027397,365,365,365,365,1.0,annual
40875,2007,69.51,27.427945205479453,365,365,365,365,1.0,annual
40875,2008,101.52,26.635616438356163,366,365,366,366,0.9972677595628415,annual
40875,2009,200.79,27.36986301369863,365,365,365,365,1.0,annual
40875,2010,24.389999999999997,27.689589041095893,365,365,365,365,1.0,annual
40875,2011,138.39,27.40191780821918,365,365,365,365,1.0,annual
40875,2012,89.36,27.409562841530054,366,366,366,366,1.0,annual
40875,2013,62.199999999999996,26.916164383561643,365,365,365,365,1.0,annual
40875,2014,299.33,26.932328767123284,365,365,365,365,1.0,annual
40875,2015,155.64000000000001,27.829863013698628,365,365,365,365,1.0,annual
40875,2016,58.77,27.38715846994536,366,366,366,366,1.0,annual
40875,2017,192.10999999999999,27.757534246575343,365,365,365,365,1.0,annual
40875,2018,25.19,27.50986301369863,365,365,365,365,1.0,annual
40875,2019,299.93,27.1813698630137,365,365,365,365,1.0,annual
40875,2020,282.44,27.216120218579235,366,366,366,366,1.0,annual
40875,2021,34.7,27.985205479452055,365,365,365,365,1.0,annual
40875,2022,229.78,27.85890410958904,365,365,365,365,1.0,annual
40875,2023,76.91,27.934065934065934,365,364,365,365,0.9972602739726028,annual
40875,2024,54.39,28.23121546961326,366,362,366,366,0.9890710382513661,annual
40876,1991,265.45,26.525344352617083,365,363,365,365,0.9945205479452055,annual
40876,1992,399.62,25.94532967032967,366,364,366,366,0.994535519125683,annual
40876,1993,212.60999999999999,27.204383561643837,365,365,365,365,1.0,annual
40876,1994,70.0,27.44638888888889,365,360,365,365,0.9863013698630136,annual
40876,1995,238.34,27.275623268698062,365,361,365,365,0.989041095890411,annual
40876,1996,365.75,26.93333333333333,366,363,366,366,0.9918032786885246,annual
40876,1997,316.26,26.64765840220386,365,363,365,365,0.9945205479452055,annual
40876,1998,285.73,27.740000000000002,365,365,365,365,1.0,annual
40876,1999,254.82,27.655494505494506,365,364,365,365,0.9972602739726028,annual
40876,2000,199.03,27.418852459016392,366,366,366,366,1.0,annual
40876,2001,30.32,27.965479452054794,365,365,365,365,1.0,annual
40876,2002,124.03,28.09068493150685,365,365,365,365,1.0,annual
40876,2003,81.25,27.88876712328767,365,365,365,365,1.0,annual
40876,2004,166.47,28.104371584699457,366,366,366,366,1.0,annual
40876,2005,301.40999999999997,27.462465753424656,365,365,365,365,1.0,annual
40876,2006,229.29,27.65835616438356,365,365,365,365,1.0,annual
40876,2007,87.28,28.095342465753422,365,365,365,365,1.0,annual
40876,2008,111.17999999999999,27.429234972677598,366,366,366,366,1.0,annual
40876,2009,344.25,28.107123287671232,365,365,365,365,1.0,annual
40876,2010,53.71,27.830958904109586,365,365,365,365,1.0,annual
40876,2011,249.09999999999997,27.606575342465753,365,365,365,365,1.0,annual
40876,2012,180.56,28.07568306010929,366,366,366,366,1.0,annual
40876,2013,174.11,27.595890410958905,365,365,365,365,1.0,annual
40876,2014,168.09,27.81939058171745,309,361,365,365,0.8465753424657534,annual
40876,2015,203.7,28.893220338983053,145,354,365,365,0.3972602739726027,annual
40876,2016,69.44,28.062568306010927,26,366,366,366,0.07103825136612021,annual
40876,2017,257.27,28.427197802197803,45,364,365,365,0.1232876712328767,annual
40876,2018,49.88,28.867671232876713,49,365,365,365,0.13424657534246576,annual
40876,2019,509.28000000000003,27.886538461538464,365,364,365,365,0.9972602739726028,annual
40876,2020,333.51,28.229234972677595,366,366,366,366,1.0,annual
40876,2021,34.53,29.240934065934066,365,364,365,365,0.9972602739726028,annual
40876,2022,455.03999999999996,28.649725274725274,365,364,365,365,0.9972602739726028,annual
40876,2023,138.95,28.716986301369865,365,365,365,365,1.0,annual
40876,2024,131.08,29.06931506849315,366,365,366,366,0.9972677595628415,annual
40877,1991,447.11,26.137604456824512,365,359,365,365,0.9835616438356164,annual
40877,1992,412.5,26.12049861495845,366,361,366,366,0.9863387978142076,annual
40877,1993,235.32,26.5931129476584,365,363,365,365,0.9945205479452055,annual
40877,1994,92.0,26.97857142857143,365,364,365,365,0.9972602739726028,annual
40877,1995,229.93,26.57861111111111,365,360,365,365,0.9863013698630136,annual
40877,1996,272.62,25.9,366,365,366,366,0.9972677595628415,annual
40877,1997,267.5,26.200824175824177,365,364,365,365,0.9972602739726028,annual
40877,1998,202.29999999999998,27.490331491712706,365,362,365,365,0.9917808219178083,annual
40877,1999,175.21,27.29586776859504,365,363,365,365,0.9945205479452055,annual
40877,2000,241.31,27.345303867403317,366,362,366,366,0.9890710382513661,annual
40877,2001,19.65,27.786849315068494,365,365,365,365,1.0,annual
40877,2002,120.84,27.404109589041095,365,365,365,365,1.0,annual
40877,2003,60.949999999999996,27.061095890410957,365,365,365,365,1.0,annual
40877,2004,175.31,27.717486338797816,366,366,366,366,1.0,annual
40877,2005,280.5,26.72027397260274,365,365,365,365,1.0,annual
40877,2006,112.11,27.199726027397258,365,365,365,365,1.0,annual
40877,2007,152.39999999999998,27.156043956043955,365,364,365,365,0.9972602739726028,annual
40877,2008,94.30000000000001,26.825956284153005,366,366,366,366,1.0,annual
40877,2009,209.8,27.324309392265192,365,362,365,365,0.9917808219178083,annual
40877,2010,150.32,27.363736263736264,365,364,365,365,0.9972602739726028,annual
40877,2011,141.39999999999998,27.27972602739726,365,365,365,365,1.0,annual
40877,2012,95.6,27.068032786885244,366,366,366,366,1.0,annual
40877,2013,195.62,26.90684931506849,365,365,365,365,1.0,annual
40877,2014,140.79999999999998,26.41404958677686,365,363,365,365,0.9945205479452055,annual
40877,2015,190.7,27.532967032967033,365,364,365,365,0.9972602739726028,annual
40877,2016,57.01,27.62977528089888,366,356,366,366,0.9726775956284153,annual
40877,2017,169.0,27.417857142857144,365,364,365,365,0.9972602739726028,annual
40877,2018,30.919999999999998,28.074380165289256,365,363,365,365,0.9945205479452055,annual
40877,2019,354.10999999999996,26.9475,365,360,365,365,0.9863013698630136,annual
40877,2020,409.40000000000003,26.48808864265928,366,361,366,366,0.9863387978142076,annual
40877,2021,66.22,28.034710743801654,365,363,365,365,0.9945205479452055,annual
40877,2022,301.6,28.038292011019283,365,363,365,365,0.9945205479452055,annual
40877,2023,83.55000000000001,27.895616438356164,365,365,365,365,1.0,annual
40877,2024,101.41000000000001,27.927868852459017,366,366,366,366,1.0,annual
40878,1991,122.15,21.938356164383563,365,365,365,365,1.0,annual
40878,1992,172.42000000000002,21.492896174863386,366,366,366,366,1.0,annual
40878,1993,50.05,22.305205479452052,365,365,365,365,1.0,annual
40878,1994,166.93,22.23315068493151,365,365,365,365,1.0,annual
40878,1995,126.56,21.980273972602742,365,365,365,365,1.0,annual
40878,1996,113.66,21.566666666666666,366,366,366,366,1.0,annual
40878,1997,258.46999999999997,21.646301369863014,365,365,365,365,1.0,annual
40878,1998,95.55999999999999,22.92356164383562,365,365,365,365,1.0,annual
40878,1999,93.77,22.903561643835616,365,365,365,365,1.0,annual
40878,2000,67.51,23.02950819672131,366,366,366,366,1.0,annual
40878,2001,7.539999999999999,23.23315068493151,365,365,365,365,1.0,annual
40878,2002,48.04,23.124109589041094,365,365,365,365,1.0,annual
40878,2003,95.06,22.69178082191781,365,365,365,365,1.0,annual
40878,2004,70.77,23.3844262295082,366,366,366,366,1.0,annual
40878,2005,121.61,22.436438356164384,365,365,365,365,1.0,annual
40878,2006,66.12,23.155342465753428,365,365,365,365,1.0,annual
40878,2007,168.14,22.7,365,365,365,365,1.0,annual
40878,2008,98.97999999999999,22.90767123287671,366,365,366,366,0.9972677595628415,annual
40878,2009,131.78,23.347397260273972,365,365,365,365,1.0,annual
40878,2010,73.44000000000001,23.42547945205479,365,365,365,365,1.0,annual
40878,2011,157.78,23.249863013698633,365,365,365,365,1.0,annual
40878,2012,60.1,22.268852459016394,366,366,366,366,1.0,annual
40878,2013,129.23000000000002,22.716986301369865,365,365,365,365,1.0,annual
40878,2014,94.92999999999999,22.30137741046832,365,363,365,365,0.9945205479452055,annual
40878,2015,61.67,23.175616438356165,365,365,365,365,1.0,annual
40878,2016,64.3,23.514754098360655,366,366,366,366,1.0,annual
40878,2017,58.96,23.282596685082872,365,362,365,365,0.9917808219178083,annual
40878,2018,44.93,23.43068493150685,365,365,365,365,1.0,annual
40878,2019,153.65999999999997,22.725753424657533,365,365,365,365,1.0,annual
40878,2020,133.1,22.638461538461538,366,364,366,366,0.994535519125683,annual
40878,2021,27.63,23.72664835164835,365,364,365,365,0.9972602739726028,annual
40878,2022,101.82000000000001,23.72986301369863,365,365,365,365,1.0,annual
40878,2023,65.00999999999999,23.826301369863014,365,365,365,365,1.0,annual
40878,2024,330.5,23.537158469945357,366,366,366,366,1.0,annual
40879,1991,94.66,26.62246575342466,365,365,365,365,1.0,annual
40879,1992,201.08,25.836885245901637,366,366,366,366,1.0,annual
40879,1993,65.8,26.84027397260274,365,365,365,365,1.0,annual
40879,1994,146.89000000000001,26.798904109589042,365,365,365,365,1.0,annual
40879,1995,158.78000000000003,26.53808219178082,365,365,365,365,1.0,annual
40879,1996,148.32,26.153005464480874,366,366,366,366,1.0,annual
40879,1997,206.97,26.38712328767123,365,365,365,365,1.0,annual
40879,1998,121.96,27.53150684931507,365,365,365,365,1.0,annual
40879,1999,75.65,27.6586301369863,365,365,365,365,1.0,annual
40879,2000,20.04,27.651092896174863,366,366,366,366,1.0,annual
40879,2001,6.359999999999999,28.054246575342464,365,365,365,365,1.0,annual
40879,2002,33.33,27.883835616438358,365,365,365,365,1.0,annual
40879,2003,73.77000000000001,27.39945205479452,365,365,365,365,1.0,annual
40879,2004,51.49,28.13060109289617,366,366,366,366,1.0,annual
40879,2005,122.55,27.202739726027396,365,365,365,365,1.0,annual
40879,2006,65.57,27.53972602739726,365,365,365,365,1.0,annual
40879,2007,141.47,27.127671232876715,365,365,365,365,1.0,annual
40879,2008,208.0,27.291803278688523,366,366,366,366,1.0,annual
40879,2009,145.2,27.690958904109593,365,365,365,365,1.0,annual
40879,2010,89.34,27.74821917808219,365,365,365,365,1.0,annual
40879,2011,112.05999999999999,27.72027397260274,365,365,365,365,1.0,annual
40879,2012,62.900000000000006,27.220218579234974,366,366,366,366,1.0,annual
40879,2013,95.19999999999999,27.442975206611568,365,363,365,365,0.9945205479452055,annual
40879,2014,71.22,27.099178082191784,365,365,365,365,1.0,annual
40879,2015,45.17999999999999,27.803856749311294,365,363,365,365,0.9945205479452055,annual
40879,2016,26.490000000000002,28.008767123287672,366,365,366,366,0.9972677595628415,annual
40879,2017,145.08,27.593956043956045,365,364,365,365,0.9972602739726028,annual
40879,2018,50.230000000000004,28.208493150684934,365,365,365,365,1.0,annual
40879,2019,174.17,27.36208791208791,365,364,365,365,0.9972602739726028,annual
40879,2020,154.05,27.01878453038674,366,362,366,366,0.9890710382513661,annual
40879,2021,46.13,28.166027397260276,365,365,365,365,1.0,annual
40879,2022,133.76,28.000828729281768,365,362,365,365,0.9917808219178083,annual
40879,2023,61.03999999999999,28.36,365,365,365,365,1.0,annual
40879,2024,205.23000000000002,28.18688524590164,366,366,366,366,1.0,annual
40882,1991,309.31,26.207988980716255,365,363,365,365,0.9945205479452055,annual
40882,1992,251.73999999999998,25.787087912087912,366,364,366,366,0.994535519125683,annual
40882,1993,268.96999999999997,26.969421487603306,364,363,365,365,0.9945205479452055,annual
40882,1994,86.34,27.079063360881545,365,363,365,365,0.9945205479452055,annual
40882,1995,381.84000000000003,26.72154696132597,365,362,365,365,0.9917808219178083,annual
40882,1996,244.22999999999996,27.15371900826446,366,363,366,366,0.9918032786885246,annual
40882,1997,360.5,26.834072022160665,365,361,365,365,0.989041095890411,annual
40882,1998,129.12,28.05054945054945,365,364,365,365,0.9972602739726028,annual
40882,1999,173.17000000000002,28.54361111111111,365,360,365,365,0.9863013698630136,annual
40882,2000,113.33000000000001,27.871191135734072,366,361,366,366,0.9863387978142076,annual
40882,2001,78.03,27.984022038567495,365,363,365,365,0.9945205479452055,annual
40882,2002,80.05,27.90714285714286,365,364,365,365,0.9972602739726028,annual
40882,2003,65.11,27.894475138121546,365,362,365,365,0.9917808219178083,annual
40882,2004,152.64,27.94,366,365,366,366,0.9972677595628415,annual
40882,2005,99.39,27.806887052341597,365,363,365,365,0.9945205479452055,annual
40882,2006,151.96,27.71346153846154,365,364,365,365,0.9972602739726028,annual
40882,2007,53.83,28.16049723756906,365,362,365,365,0.9917808219178083,annual
40882,2008,88.7,27.634159779614325,366,363,366,366,0.9918032786885246,annual
40882,2009,153.03,27.74777777777778,365,360,365,365,0.9863013698630136,annual
40882,2010,29.0,28.448901098901096,365,364,365,365,0.9972602739726028,annual
40882,2011,125.84,27.98038674033149,365,362,365,365,0.9917808219178083,annual
40882,2012,89.03000000000002,27.924242424242426,366,363,366,366,0.9918032786885246,annual
40882,2013,123.36,27.623076923076923,365,364,365,365,0.9972602739726028,annual
40882,2014,115.79,27.625753424657532,365,365,365,365,1.0,annual
40882,2015,145.01,28.31917808219178,365,365,365,365,1.0,annual
40882,2016,32.05,28.02814207650273,366,366,366,366,1.0,annual
40882,2017,274.71,28.491232876712328,365,365,365,365,1.0,annual
40882,2018,97.13,28.45698630136986,365,365,365,365,1.0,annual
40882,2019,367.6700000000001,28.003296703296705,365,364,365,365,0.9972602739726028,annual
40882,2020,118.09,28.12115384615385,366,364,366,366,0.994535519125683,annual
40882,2021,11.899999999999999,28.80849315068493,365,365,365,365,1.0,annual
40882,2022,119.33,27.996164383561645,365,365,365,365,1.0,annual
40882,2023,146.75,28.247671232876712,365,365,365,365,1.0,annual
40882,2024,103.83000000000001,28.684426229508198,366,366,366,366,1.0,annual
40883,1991,196.82999999999998,26.129834254143645,365,362,365,365,0.9917808219178083,annual
40883,1992,209.85000000000002,25.584848484848482,366,363,366,366,0.9918032786885246,annual
40883,1993,222.04000000000002,26.56267409470752,365,359,365,365,0.9835616438356164,annual
40883,1994,46.989999999999995,26.743956043956043,365,364,365,365,0.9972602739726028,annual
40883,1995,402.74,26.238630136986302,365,365,365,365,1.0,annual
40883,1996,201.31,26.749299719887954,366,357,366,366,0.9754098360655737,annual
40883,1997,233.51000000000002,26.443406593406593,365,364,365,365,0.9972602739726028,annual
40883,1998,217.62,27.658241758241758,365,364,365,365,0.9972602739726028,annual
40883,1999,93.92,27.846849315068493,365,365,365,365,1.0,annual
40883,2000,132.13,27.260164835164836,366,364,366,366,0.994535519125683,annual
40883,2001,31.71,27.426027397260274,365,365,365,365,1.0,annual
40883,2002,52.42,27.591506849315067,365,365,365,365,1.0,annual
40883,2003,37.84,27.728021978021978,365,364,365,365,0.9972602739726028,annual
40883,2004,54.620000000000005,27.85,366,366,366,366,1.0,annual
40883,2005,129.62,27.644780219780223,365,364,365,365,0.9972602739726028,annual
40883,2006,121.41,27.364383561643837,365,365,365,365,1.0,annual
40883,2007,42.699999999999996,27.788219178082194,365,365,365,365,1.0,annual
40883,2008,84.30000000000001,26.98989071038251,366,366,366,366,1.0,annual
40883,2009,173.23,27.44082191780822,365,365,365,365,1.0,annual
40883,2010,17.7,28.115342465753425,365,365,365,365,1.0,annual
40883,2011,90.91000000000001,27.630684931506853,365,365,365,365,1.0,annual
40883,2012,68.61000000000001,27.536612021857923,366,366,366,366,1.0,annual
40883,2013,64.34,27.238904109589043,365,365,365,365,1.0,annual
40883,2014,110.54,27.19178082191781,365,365,365,365,1.0,annual
40883,2015,92.42,27.923626373626377,365,364,365,365,0.9972602739726028,annual
40883,2016,45.83,27.70382513661202,366,366,366,366,1.0,annual
40883,2017,235.31,27.651780821917807,365,365,365,365,1.0,annual
40883,2018,41.17,27.86849315068493,365,365,365,365,1.0,annual
40883,2019,244.39999999999998,27.602191780821915,365,365,365,365,1.0,annual
40883,2020,126.86999999999999,27.500546448087434,366,366,366,366,1.0,annual
40883,2021,12.81,28.123351648351647,365,364,365,365,0.9972602739726028,annual
40883,2022,142.44000000000003,27.9228021978022,365,364,365,365,0.9972602739726028,annual
40883,2023,60.42999999999999,27.85164835164835,364,364,365,365,0.9972602739726028,annual
40883,2024,91.02,28.148342541436467,364,362,366,366,0.9890710382513661,annual
40889,1991,180.09,27.015320334261837,364,359,365,365,0.9835616438356164,annual
40889,1992,174.03,25.910472972972972,305,296,366,366,0.8087431693989071,annual
40889,1993,101.57999999999998,27.656353591160222,365,362,365,365,0.9917808219178083,annual
40889,1994,6.549999999999999,27.748055555555553,365,360,365,365,0.9863013698630136,annual
40889,1995,273.03,27.52039106145251,365,358,365,365,0.9808219178082191,annual
40889,1996,366.82000000000005,27.9625,366,352,366,366,0.9617486338797814,annual
40889,1997,312.23,27.251944444444447,365,360,365,365,0.9863013698630136,annual
40889,1998,88.71,28.585911602209947,365,362,365,365,0.9917808219178083,annual
40889,1999,76.43,28.561666666666667,365,360,365,365,0.9863013698630136,annual
40889,2000,98.80000000000001,28.155494505494506,366,364,366,366,0.994535519125683,annual
40889,2001,35.02,28.11287671232877,365,365,365,365,1.0,annual
40889,2002,51.760000000000005,28.205479452054796,365,365,365,365,1.0,annual
40889,2003,57.82,28.084931506849315,365,365,365,365,1.0,annual
40889,2004,121.10999999999999,28.095901639344262,366,366,366,366,1.0,annual
40889,2005,79.46000000000001,27.917534246575343,365,365,365,365,1.0,annual
40889,2006,149.82,27.923013698630136,365,365,365,365,1.0,annual
40889,2007,25.309999999999995,28.110714285714284,365,364,365,365,0.9972602739726028,annual
40889,2008,128.2,27.6775956284153,366,366,366,366,1.0,annual
40889,2009,107.81,28.018082191780824,365,365,365,365,1.0,annual
40889,2010,45.31,28.683561643835617,365,365,365,365,1.0,annual
40889,2011,53.620000000000005,28.20465753424658,365,365,365,365,1.0,annual
40889,2012,89.02,27.908743169398907,366,366,366,366,1.0,annual
40889,2013,133.76,27.968767123287673,365,365,365,365,1.0,annual
40889,2014,52.9,28.065833333333334,365,360,365,365,0.9863013698630136,annual
40889,2015,49.32,28.307945205479452,365,365,365,365,1.0,annual
40889,2016,50.94999999999999,28.46830601092896,366,366,366,366,1.0,annual
40889,2017,188.01,28.607417582417582,365,364,365,365,0.9972602739726028,annual
40889,2018,70.2,28.67917808219178,365,365,365,365,1.0,annual
40889,2019,176.84,28.25564738292011,365,363,365,365,0.9945205479452055,annual
40889,2020,115.41,28.334246575342465,366,365,366,366,0.9972677595628415,annual
40889,2021,29.009999999999998,29.0986301369863,365,365,365,365,1.0,annual
40889,2022,61.620000000000005,28.638630136986304,365,365,365,365,1.0,annual
40889,2023,351.09999999999997,28.5771978021978,365,364,365,365,0.9972602739726028,annual
40889,2024,127.80000000000001,28.89916897506925,366,361,366,366,0.9863387978142076,annual
40890,1991,146.28,26.712569832402234,365,358,365,365,0.9808219178082191,annual
40890,1992,173.39000000000001,26.36897506925208,366,361,366,366,0.9863387978142076,annual
40890,1993,108.61999999999999,27.42676056338028,365,355,365,365,0.9726027397260274,annual
40890,1994,12.02,27.528412256267412,365,359,365,365,0.9835616438356164,annual
40890,1995,311.74,27.318055555555556,365,360,365,365,0.9863013698630136,annual
40890,1996,329.64,27.637604456824512,366,359,366,366,0.9808743169398907,annual
40890,1997,290.78999999999996,27.28515406162465,365,357,365,365,0.9780821917808219,annual
40890,1998,141.73000000000002,28.32182320441989,365,362,365,365,0.9917808219178083,annual
40890,1999,72.22,28.333518005540164,365,361,365,365,0.989041095890411,annual
40890,2000,52.23,27.723691460055097,366,363,366,366,0.9918032786885246,annual
40890,2001,3.5,28.07972602739726,365,365,365,365,1.0,annual
40890,2002,77.06,27.937534246575346,365,365,365,365,1.0,annual
40890,2003,37.800000000000004,27.976438356164383,365,365,365,365,1.0,annual
40890,2004,92.6,27.833879781420766,366,366,366,366,1.0,annual
40890,2005,92.71,27.673698630136986,365,365,365,365,1.0,annual
40890,2006,209.57000000000002,27.692054794520548,365,365,365,365,1.0,annual
40890,2007,71.44,27.8841095890411,365,365,365,365,1.0,annual
40890,2008,184.13,27.44071038251366,366,366,366,366,1.0,annual
40890,2009,180.73000000000002,27.68246575342466,365,365,365,365,1.0,annual
40890,2010,56.01,28.451232876712332,365,365,365,365,1.0,annual
40890,2011,51.51,28.04027397260274,365,365,365,365,1.0,annual
40890,2012,47.42,27.657103825136613,366,366,366,366,1.0,annual
40890,2013,227.73000000000002,27.648219178082194,365,365,365,365,1.0,annual
40890,2014,44.21,27.53928571428571,365,364,365,365,0.9972602739726028,annual
40890,2015,35.41,28.27917808219178,365,365,365,365,1.0,annual
40890,2016,43.699999999999996,27.9172131147541,366,366,366,366,1.0,annual
40890,2017,168.6,28.059452054794523,365,365,365,365,1.0,annual
40890,2018,45.1,28.38109589041096,365,365,365,365,1.0,annual
40890,2019,239.51,28.114647887323947,365,355,365,365,0.9726027397260274,annual
40890,2020,80.9,28.41092896174863,366,366,366,366,1.0,annual
40890,2021,13.209999999999999,29.257808219178084,365,365,365,365,1.0,annual
40890,2022,87.49999999999999,28.897527472527475,365,364,365,365,0.9972602739726028,annual
40890,2023,178.29999999999998,28.96153846153846,361,364,365,365,0.989041095890411,annual
40890,2024,234.4,29.08021978021978,366,364,366,366,0.994535519125683,annual
40893,1991,140.82,26.260171919770773,365,349,365,365,0.9561643835616438,annual
40893,1992,123.94999999999999,26.25014084507042,366,355,366,366,0.9699453551912568,annual
40893,1993,45.94,27.37966573816156,365,359,365,365,0.9835616438356164,annual
40893,1994,35.85,27.357182320441986,365,362,365,365,0.9917808219178083,annual
40893,1995,533.2,27.11501416430595,365,353,365,365,0.9671232876712329,annual
40893,1996,153.20999999999998,26.849299719887956,366,357,366,366,0.9754098360655737,annual
40893,1997,264.11,26.717877094972067,365,358,365,365,0.9808219178082191,annual
40893,1998,192.4,27.66398891966759,365,361,365,365,0.989041095890411,annual
40893,1999,47.599999999999994,27.441620111731844,365,358,365,365,0.9808219178082191,annual
40893,2000,16.4,27.288169014084506,366,355,366,366,0.9699453551912568,annual
40893,2001,72.52000000000001,27.5,365,365,365,365,1.0,annual
40893,2002,32.74,27.513150684931507,365,365,365,365,1.0,annual
40893,2003,17.16,27.36876712328767,365,365,365,365,1.0,annual
40893,2004,40.05,27.53169398907104,366,366,366,366,1.0,annual
40893,2005,94.55,27.373972602739727,365,365,365,365,1.0,annual
40893,2006,176.96,27.390958904109592,365,365,365,365,1.0,annual
40893,2007,181.12,27.547671232876713,365,365,365,365,1.0,annual
40893,2008,89.77000000000001,26.970765027322404,366,366,366,366,1.0,annual
40893,2009,90.7,27.69150684931507,365,365,365,365,1.0,annual
40893,2010,61.31999999999999,27.77260273972603,365,365,365,365,1.0,annual
40893,2011,31.44,27.443287671232873,365,365,365,365,1.0,annual
40893,2012,24.019999999999996,27.470218579234974,366,366,366,366,1.0,annual
40893,2013,81.64,27.01095890410959,365,365,365,365,1.0,annual
40893,2014,141.34,26.938333333333333,365,360,365,365,0.9863013698630136,annual
40893,2015,71.57,27.9633608815427,365,363,365,365,0.9945205479452055,annual
40893,2016,15.81,27.646994535519124,366,366,366,366,1.0,annual
40893,2017,193.35,27.733516483516482,365,364,365,365,0.9972602739726028,annual
40893,2018,10.75,27.882417582417585,365,364,365,365,0.9972602739726028,annual
40893,2019,213.63,27.36794520547945,365,365,365,365,1.0,annual
40893,2020,148.21,27.51912568306011,366,366,366,366,1.0,annual
40893,2021,21.52,27.90357142857143,365,364,365,365,0.9972602739726028,annual
40893,2022,118.12,27.45917808219178,365,365,365,365,1.0,annual
40893,2023,61.2,27.583055555555553,364,360,365,365,0.9863013698630136,annual
40893,2024,98.8,27.95662983425414,364,362,366,366,0.9890710382513661,annual
40898,1991,62.059999999999995,25.619999999999997,365,365,365,365,1.0,annual
40898,1992,153.92,25.460109289617485,366,366,366,366,1.0,annual
40898,1993,29.1,26.683287671232875,365,365,365,365,1.0,annual
40898,1994,63.940000000000005,26.73315068493151,365,365,365,365,1.0,annual
40898,1995,171.67,26.412054794520547,365,365,365,365,1.0,annual
40898,1996,105.24000000000001,25.793442622950817,366,366,366,366,1.0,annual
40898,1997,538.85,25.978356164383563,365,365,365,365,1.0,annual
40898,1998,86.82,26.729315068493154,365,365,365,365,1.0,annual
